uid,restaurant name,rating,content,Label #1,Label #2,Label #3,Label Eval
ChZDSUhNMG9nS0VJQ0FnSURNMXQtM0FnEAE,Grace's Pot Indian Restaurant,5,"My FamBam- 4 non vegetarians and 4 vegans- had lunch on a weekend. Mr Suresh, the owner, oversaw the order of the vegan items(see photo) and brought them to our table. What a personal touch! Some of us ordered the Amra juice which was like a cross between the sugar cane and the Amla fruit(Indian gooseberry). We loved it. They say: The way to a (hu)man's heart  is through his/her stomach. Grace's Pot lives up to it.Thank you Mr Suresh...for the reasonably priced finger licking food and to yours and your staff's personable service despite it being a busy Sunday dining hours:-)",1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNPa2RfZHRnRRAB,Yakiniku Like (AMK Hub),5,"Food wise dont have to say so much. THE BEST . however i would like to compliment one of the staffs over there. her name is Jun Ning. i missed my queue number however she did her best to find seats for us as we have kids. Her positive attitude bring up the whole place over here. Nice food, nice staff, happy customer :))",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUR5NWZDS1hnEAE,"Plum Village Restaurant, 梅村酒家",5,"This is authentic Hakka Restaurant. I'm so happy when found this restaurant which served authentic Hakka dishes.

The restaurant environment here looks like 80s. There is also lantern hanging with lantern riddles. Heard from the owner if guess correctly, may have prize.

Ordered some Hakka dishes like Miced Meat Noodle, Fried Prawns with Hakka Wine, Fried Yam ball and Yong Tau Fu.

I love the Hakka dishes here. Definately will come again....",1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURXOHNHSmtnRRAB,The Famous Kitchen,5,Very nice ambience with awesome dishes tastifully done.,1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNXcE1TaXp3RRAB,"ZITIMAMA'S, NTU",5,"Food was pretty decent and the queue was pretty long. However, the food would have been better if it’s cooked longer.",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSURLdU9maVV3EAE,Mouth Restaurant - 地茂馆,5,"My husband found us a $50 cash voucher for the price of $35 on Chope (valid between 11:30am-12:00pm Mondays-Friday). Timeline was tight but we were in the area so it worked out. *Note: We were informed the voucher would work for everything on the menu except the Peking duck platters.*

We arrived around noon on a Thursday. It was busy but we were able to get a table without making a reservation ahead of time. The food was pretty good. The har gow, siew mai, xiao long bao, bbq pork buns were all really tasty! Some of their dishes were on the saltier end - especially the chicken feet. The custard lava buns were really delicious! It was a lovely blend of pineapple bun exterior with custard filling on the inside.

I was really impressed with their service. Our cups were continuously re-filled before it was even empty! Our plates were changed about 2-3 times to ensure we had a clean plate for whatever dish we were having. So thoughtful!

The only thing that caught me off guard was we had to pay to pack the leftovers. This wasn’t AYCE so it was strange to me that it would cost $1/item to pack things to-go. This has never happened to me in the history of dining out.",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNlMXVmLU5nEAE,Sushi-GO @ AMK Hub,5,"Love the cute environment served by Robot, would like to appreciate Andy for giving us his excellent service, wa came with friends to celebrate my birthday, Andy helped to arrange the complimentary dessert with birthday tag on it sent by Robot. Staff with excellent service.",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNXZzZLdUJREAE,The Soup Spoon Union,5,Very good staff and atmosphere,1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURpLVpTMGl3RRAB,Komala's Restaurants,4,This restaurant has a amazing Indian (North/South) cuisines and drinks to taste it. I like it. 😀,1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNPbk11VFlnEAE,Taiwanese Teppanyaki,2,Since the new stall replaced the previous one we seldom eat here.. Too much pepper in the sauce.. unable to taste what we are eating.. standard not as good as the previous stall. Ingredients are also not as fresh..,0,0,0,0
ChZDSUhNMG9nS0VJQ0FnSUN1MHNiY1Z3EAE,Sakunthala’s Restaurant,2,Had lunch but masala mutton I had was really salty. Price is a bit high compared to other Indian restaurants that do similar menu..service staff was not great as well,0,0,0,0
ChZDSUhNMG9nS0VJQ0FnSUR5aDdEZ2R3EAE,Mun Zuk 满粥,5,"All the porridge we tried were delicious & we could feel the difference in each variety.

Ambience may not match an expensive restaurant but the price is kept low which makes good value for your money.",1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURvOTd5OF9BRRAB,Hom Aroy Thai Food Express (TOA PAYOH LORONG 7),5,"I’m not usually a fan of Thai food but this stall converted me. Ordered the green curry chicken, kai lan and clear tom yum soup. Super worth it.

2021 update: felt that the standard wasn’t consistent as of late. But still a good option considering the price to quality.",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSURPbmRla0tnEAE,Springleaf Prata Place - Thongsoon,5,"My favourite Prata, Murtabak and Mutton Briyani Place 😍

Honestly was super crowded to visit on a PH, but managed to quickly get seats upon arrival as people seem to eat rather quickly here",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSURVOS15blVnEAE,Al Fatthah Food Expo Restaurant Indian Muslim Food Thai Muslim Seafood,3,"Food is good. Especially the prata.
Reasonable cleanliness and staff courteous.
Frequently the food bill amount varies. Regular customers can notice it. Most probably the staff make mistakes while they do mental addition of the amount.
It may be a good idea to put a price listing board on the wall for standard items that customers usually buy. This will reassure the customers.",1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNpOXNXdTFnRRAB,Indian Banana Leaf Restaurant,5,"Great food, friendly staff and good price. Definitely will eat here again! :)",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUR1NnNPQ1pREAE,Sushi-GO @ AMK Hub,3,"Quite innovative, serving by robots train. Even the entrance to table, ushered by robots too. Menu looks nice but not attractive to foods. Can be improved with more unique dishes.",1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURtOHJUTDhRRRAB,Prata Raya,1,Trying this for the first time and looking at the long queue so look like very popular. However prata is very ordinary. Got my order wrong. Long waiting time. If it’s good it’s worth the wait. But 30 mins doesn’t justify that. Better off going to the market and order the prata and finish eating still less than 30 mins. Consolation they do serve 2 different curry but what’s the point when it’s not nice. Try only if you have 30 mins to waste and a stomach for lousy fried dough.,0,0,0,0
ChdDSUhNMG9nS0VJQ0FnSUN5a05fRF9RRRAB,Wadori (Jurong Point),3,Have not visited this restaurant after my last visit,2,2,2,2
ChdDSUhNMG9nS0VJQ0FnSUNzbDhXVnBRRRAB,Boon Tong Kee,5,"Chicken is very smooth and tender, Fried beancurd was special and well-cooked. Ordered the Black pepper fish fillet, pretty nice sauce too! Egg was also very nice. Chilli and sauce all very good, but staff tends to be a little rough and noisy while clearing plates. Other than that it was a really good restaurant tho price might be a little on the high side, but very worth the quality",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSURXel9IaUlREAE,Stall 7,4,Great western grill at toa payoh central. The shroom oglio aglio and cheese wedges must try when you are here. Coffeeshop is clean and well maintained too.,1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURHalpQTDZRRRAB,Swatow Seafood,3,"Food was okay, but on the pricy side. The service was prompt and the vibes was right for a Chinese restaurant. Was there for a weekday lunch, and it was relatively busy. I’d suggest the weekend dim sum buffet instead for under $40. It’s more value for the money you’re paying.",2,1,1,1
ChZDSUhNMG9nS0VJQ0FnSURHMjZ5U0VnEAE,Jack's Place,3,"The Set is good portions for two pax, but prawns were very hard & Sweet corn was difficult to chew, preferred baked potatoes but was not allowed to change. Prefer more green veges instead of big pieces sweet corn that's difficult to chew.",0,0,0,0
ChZDSUhNMG9nS0VJQ0FnSURLd1ByY1FnEAE,Chui Huay Lim Teochew Cuisine 醉花林品潮轩,5,We went to the restaurant with Jumbo’s birthday voucher (200-100). The dishes are delicious and the portions are quite generous. I think it’s a good place for family gatherings.,1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURhNnNIc2hBRRAB,Western Food Stall,2,Aunty there taking order super rude just want to earn money,0,0,0,0
ChZDSUhNMG9nS0VJQ0FnSUNpZ1BIZFNBEAE,Jack's Place,3,"Nice ambience. Food is average. Ordered breaded fish and chips, and the grilled chicken set. Fish is not fresh, the pineapple that comes with the chicken tasted spoilt. If you are looking at value for money, come during lunch for the set lunch menu. Service was ok.",0,0,0,0
ChZDSUhNMG9nS0VJQ0FnSUNRMEtxWGRBEAE,Ananda's TAJ Restaurant,5,"Best North Indian and South Indian Food , very tasty food and good location Yummy C:",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUMyb0pfbU1REAE,Prata Wala,5,"Amazing food! The whole experience from start to finish is great waiter is always so friendly and kind. Very tasty and well prepared and can choose among many menu options. Absolutely amazing place to eat, 10 of 10 for every single aspect of this meal, and this is coming from people who know and love great food! The staff ( Danes )  and greeter were very nice. Our waiter was awesome, the staff also worked as a team in bringing and cleaning up our food. Highly Recommend!!!",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNZNV9uZkpBEAE,Bangkok D.K Thai Food,5,"I eat here every week, always with a smile on my face.
PadThai and seafood TomYam are delicious. A serious must-try.
Also very Friendly staff.
My favorite Thai in SG!",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNtZ3U2eUxBEAE,Siam Kitchen SAFRA Toa Payoh,5,"In December i visited 2 Times.
Ty for cooking vegetarian food for us.",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNDd00yT1RnEAE,Hom Aroy Thai Food Express (TOA PAYOH LORONG 7),5,Basil Pork with Rice - absolutely awesome. Super tasty & spicy! i love it!!!,1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSURTaWZHRmZREAE,Long Jiang Chinos,4,Very good sea food place must try,1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSURvLTl2RUZBEAE,A-Roy Thai Restaurant,5,We were not hungry but wanted to eat something before going home. One of my Mom favourite restaurant. The starters is always welcome crackers which we both loved. The fish head ohta (not sure of the spelling) is nice. Loved the mango salad. Tom yum here is very good - best shared.,1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURJcHZfM253RRAB,Grains & Hops Food Court Bistro,5,good beer promo and delicious food at Yalong Bay. have to order their specialty fire chicken,1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURDazdPZ2xnRRAB,唐大小姐过桥米线Mademoiselle Tang Noodle,4,I find the soup not enough taste. Too much water diluted the taste.,0,9,0,0
ChZDSUhNMG9nS0VJQ0FnSURzd2VYOVJBEAE,Ministry of Rojak,4,Suberp rojak gravy  can ask for another cup if nt enough cause i like to dunk e goodies in e gravy with spoon...other dishes also available like ur regular mee goreng beef steak mee kuah n lots more ...plz come to discover😋😋😋,1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURHb0lIaHlRRRAB,Koat Aroy Authentic Thai Cuisine,5,"This is without a doubt an authentic Thai food place by Thai folks. Even the simple looking hor fun already tastes better than many zhi char, and the Pad Thai is damn shiok. Fried rice also shiok. Will return to try everything else.",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNPdnNtb0NnEAE,Jack's Place,1,"Google should allow zero stars because that's how bad my experience was today. I walked in around 3pm and no one bothered to attend to me. Even though there was only 5 tables occupied while staff was just walking around.

After finally being shown to a table, I asked what was the soup of the day. But the staff did not know and said he will check. Was given a QR code to make my order. But it did not work saying the table was closed. Asked one staff for assistance. Was given an abrupt ""wait ah"". After awhile, asked another staff, given same response. I was finally then given a new qr code. Still no one told me what the soup of the day was.

15mins have since passed since I walked in. I am frankly very disappointed with how far the service standards of Jack's Place have fallen. I have been going to Jack's Place since Yen Sen Building in Orchard Road. I would have fully understood if it was crowded but it was the middle of the day, there were enough staff around and the restaurant was not even 1/3 full.

After 20mins, my appetite was gone and I left.",0,0,0,0
ChZDSUhNMG9nS0VJQ0FnSUQyOTZqY0l3EAE,Wadori (Jurong Point),5,Food nice,1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNhaW9QUnRRRRAB,Rasa Sayang Western Food,5,"It has been in Ang Mo Kio  since the 80s. Used to be located in the food centre beside Jubilee square. They have now moved to a coffeeshop recently at BLK 347 after a break. Their chicken cutlets and chops are still the most popular. Old school, affordable with a good portion!",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUQ2cHB6SWNREAE,Chinese Cuisine 373,5,Nice Bak Kut Teh and other Chinese traditional cuisine. I was already several times and the service is also very good.,1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUMyaXZ5V3F3RRAB,Sakunthala’s Restaurant,1,"The service was super terrible. Our first and last time here. We won’t go back again!

There was literally only 5 tables occupied. So I don’t know why we had to wait so long to place order.

1) waited 20 mins for ppl to take orders. The lady taking the order is rude and arrogant.

2) the lady at the cashier counter. My goodness.. super blur and slow… she cannot grasp any infor and we hv to repeat many times to her:

3) the india brothers were efficient and better than e two ladies who were front line.. seriously cmi..

4) After eating main course; we ordered payasam and tea. We Waited another 20 mins. We CAncelled the order; paid and left:

With the current issues of food positioning from Sakunthala’s making rounds in Tik Tok.. we still wanted to support and so came to Sakunthala’s.. forget it.. Their service is Soo bad that I won’t come back at all.",0,0,0,0
ChZDSUhNMG9nS0VJQ0FnSUQwLXN6TURBEAE,Heng Hua Restaurant,4,"Food above average but has given four stars as I find the pricing reasonable.

Worth a visit for all Heng Hua food lovers.",1,1,1,1
ChZDSUhNMG9nS0VJQ0FnSURPdC03SlRREAE,Dian Xiao Er,5,Yummy food paired with exceptional service,1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNlck0ySWd3RRAB,Springleaf Prata Place,5,"Indoor, comfortable, with a very wide range of speciality dishes for both SAFRA members and non-members.",1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNPeDVDWjRRRRAB,Prata Wala,5,"The egg prata is crispy and soft. Fish curry also delicious and pair with teh tarik, awesome. Staff friendly.",1,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUR1XzdxWXpBRRAB,D Rubinah @AMK,1,"Not sure if this outlet is newly open or what.

Went there with my few Indian employees...

Everything also like not available.
No Poori , No Chapati, No mutton soup.. No murtabak...

There are like 6 staffs in the kitchen cooking...
But seems like.. keep getting orders wrong...

The food... Is plain so so...
My mee goreng is tasteless...
And it is like...
They use chicken with bones...
Means it is like..
Those fried chicken they leave at The counter to sell....
When they cannot sell finish...
They use it to cook the noodles....

So as the same for my employee.. mutton fried rice..
The mutton was the mutton at the counter...
Never sell finish..
And used to fried rice...
Close to 4 dishes we ordered...
Are quite badly cooked...

My next table customer was curse and swearing.....
Finish his plate of noodles in like...2mins
And left....

While the customer behind...Was typing to his friend..
How bad the food was...

Left without finishing the food....
I think it was the boss that came up to us...
And asked why we didn't finished the food...

Saw that their other outlet.. got not bad reviews...
But this outlet..
The food is just really not up to standard.",0,0,0,0
